number,short_description,close_notes,description
INC1057523,SCHEDULED - DISPO - [5/30] HMRC Dispo Request,This was picked up.,"Ryan has requested a dispo pickup for the HMRC building on the afternoon of Friday, June 2.

NIT will break down and move the equipment to the first floor."
INC1066639,How to Show Date and Time on Mac Desktop,"Open system preferences, general, appearance -- uncheck Automatically hide and show the menu bar.",Lynn needs assistance configuring her computer monitor with her new Mac laptop. 
INC1066624,NIT Central 4 Inventory Discrepancy - Please locate machine,Machine was in our office,"During a weekly inventory check, this machine was not scanned in the stockroom but ServiceLink reported it as being there.

ACTION: Please locate the machine and update its location and state from the Asset screen

See this document for strategies pertaining to finding lost or missing machines
https://docs.google.com/document/d/1qmwT6MjI952_sQqIYwk5B-2tCNLBdwK_XRsYQdelryg/edit?usp=sharing"
INC1066168,User laptop screen is blank,"
Patty,
Looks like your laptop displays are all set.
Have a nice weekend.

Jon Hall 
ITS N. Campus","User laptop screen is blank.  Device will boot up and project to monitors on docking station but laptop screen is blank on or off the dock.
"
INC1060876,Set up new desktop,"Hi Maggie
Depot brought us over the wrong machine. So we will need to reschedule Monday's meeting. I will give you a buzz when we have your new machine.
Sorry for the inconvenience.",Desktop behind my chair on floor with keyboard.
INC1065283,Borrow PC temporarily,Thank you.,"Hello,

I was wondering if you had a PC I could borrow temporarily? I need to apply
for a transit visa to Kenya and was having difficulties with my Mac, and
the thought was it might be an equipment issue rather than a browser issue.
I tried IE, Safari, Firefox and Chrome with no success.

Thanks,

Jean

-- 
*Jean Sadler *| Executive Assistant | *Supporting James Holloway the Vice
Provost for Global Engagement & Interdisciplinary Academic Affairs | Amy
Conger the **Assistant Vice Provost & Director for Global & Engagement*

Provost Office | University of Michigan
503 Thompson Street, 4012 Fleming | Ann Arbor, MI 48109-1340 USA
email: djsadler@umich.edu | office: (734) 763-0395"
INC1066228,NOON Pickup & Delivery (6/2) - Requesting to have HP 840 G2 picked up from 1275 North Quad to be delivered to 1034 ASB,"Jacob,

I have updated the computer's ServiceLink data and added it to the NIT South 2 inventory.


Marcus Hunt",
INC1065987,PENDING PICK UP/DELIVERY 6-2 Depot pickup from 1600 ALB1,Asset MIWS0011629 SN 5CG5172T4L has been recd by depot and relocated to loaner stock,"Depot, please pick up  loaner laptop to be returned to Depot stock.MIWS0011629, M-5CG5080L20"
INC1065727,PICKUP (6/2) - Please pickup two Depot Loaner laptops and update inventory accordingly,Assets MIWS0017877 and MIWS0006271 have been recd by depot and relocated into loaner stock,"Hello,

We have two Depot Loaner laptops that are ready for return! Here are the asset tags:

MIWS0017877
MIWS0006271

Upon return please update SL inventory accordingly. 

Please let me know if you need anything else.

Thanks,

Jason Westbrook
ITS - NIT CC 3"
INC1066306,NOON Pickup & Delivery (6/2) - Depot pick up from 1600 ALB1 and Deliver to Hito at Markley,We completed the mission and picked up and delivered the thing thing to its place,"MIWS0014624, M-5CG5242S50 and power adapter."
INC1066587,I have 3 old MacBook Pro's and 2 power supply's in my desk that need to collected.,"
Hi Paul,
I opened a ticket for this machine's pick up in your name so you knew that it was done and they were collected. If there's anything else please feel free to let us know! Have great rest of the day and enjoy your weekend!
Best,
Jake Peer
Neighborhood ITS
Central 2",
INC1058149,Awaiting Quote Approval [6/1] - Computer Purchase,Steve Oney will work with NIT to complete this order,"Does my faculty members have to go through you to get this product?

Thanks
Heidi

*Heidi Skrzypek*
*Assistant Director of HR and Support Services*
School of Information
4322 North Quad
105 S. State St.
Ann Arbor, MI 48109-1285
734-764-5876
Fax: 734-615-3587
hmdona@umich.edu




---------- Forwarded message ----------
From: Steve Oney <soney@umich.edu>
Date: Tue, May 23, 2017 at 3:44 PM
Subject: Computer Purchase
To: Heidi Skrzypek <hmdona@umich.edu>


PowerSpec G419 Desktop Computer; Intel Core i7-7700K Processor 4.20GHz;
NVIDIA GeForce GTX 1070 8GB GDDR5X VR Ready; 16GB DDR4-3200 RAM; 1TB HD +
250GB SSD

http://www.microcenter.com/product/473495/G419_Desktop_Computer

on short code: 423257

Looking on the MarketSite, I was not able to find a comparable computer
(with a GeForce GTX 1070 and Intel i7-7700K processor)

Thanks!
~ Steve Oney <http://from.so>"
INC1064029,New computer installation for Nate Hill,"Hello,

I hope your computer is working well. If you have any issues, please let us know and we'll stop by to help you out.

Thank you,
Noah
NIT Student Coordinator","Good afternoon,

I have a new iMac Nate Hill nhh@umich.edu in the Career Center Student
Activities Building Room 3373.

Please transfer data and applications from his current computer MIWS0008808
SR#D25MJ0L2F8J8.

Thank you

Angie Hall
ajh@umich.edu"
INC1055222,Laptop upgrade for Mark Krecic,"Hi Mark,

I'm just following up to let you know that I'm closing the support ticket for the new computer.

Thanks,
Neil","Hi Neil,
Please provide a suitable laptop upgrade for Mark Krecic.  It may not need
much power and only need to be for basic functions for email and browsing.
Thanks.

Mahendra"
INC1066528,Deploy new iMac to OBL 1118,"Hi Sierra,

Glad we were able to provide your new iMac this afternoon. Let us know if you have any issues. Have a great weekend!

Thanks
David Najera
Neighborhood IT",Deploy new iMac to OBL 1118
INC1057175,NOON Delivery (5/31) - Laptop Battery,"Hi Matt,

The battery is replaced. 

Thank you!

Matt Dodak
NIT Central Campus 5",Lincoln (John) Moore returned his laptop and said that the laptop battery would not hold a charge. 
INC1062094,*Request to Build Machine with MWS - Kelly Wagner,"Hi Chauna,

I checked in with Kelly this afternoon to be sure she was all set with her new computer. The printers were installed and everything seemed to running to her liking. Kelly will call 4-HELP if she has any issues going forward. 

Thanks!

Matt Dodak
NIT Central Campus 5","A new desktop computer for Kelly Wagner, kellwag, 1511 SAB, was just delivered to the International Center. I am not sure if we need it taken to the Depot to be built or if Miworkspace can set it up and do that here? Please let me know.
Thanks!
Chauna - Contact user by Email"
INC1056656,Laptop Malfunctions,"Hi Katie,

I believe everything is all set regarding the project laptops. As long as you are able to log into your required system using Fire Fox or IE there should not be any further issues. If you would like assistance with anything else or if you have any further questions I may be able to answer please let me know.

Thank you,

Chris","Hi there,

I am hoping to make an appointment to have somone from SSW IT look at some
laptops kept at our project site in Detroit. The laptops are having some
difficulty functioning and I wanted to troubleshoot some of these problems
with IT.

Please email me back with any times that you may be available tomorrow, I
will bring  laptop with me.

Katie

-- 
Katherine Check, LLMSW
Project Coordinator
Reaching Independence through Successful Employment (RISE)
University of Michigan, School of Social Work
SSWB Office 3751
kmcheck@umich.edu
734-936-8646"
INC1066404,Missing Inventory Updated,"Machine found and inventory updated.

-Brett",2UA2211L6T was missing and had no location in SL. Found in Room 1 - SL updated
INC1066276,MiWorkspace: Assistance with Workstation hardware configuration,"I was able to remove an extra Ethernet cable from the equation

Jared Whitfield
NIT Central 2
University of Michigan
734-764-HELP (4357)
4HELP@umich.edu",I wonder if someone from neighborhood IT can take a look at my computer/phone and see why I have 3 jacks going into the wall?
INC1062914,WAITING - [5/31] Property Dispo,"I emailed the signed DoS forms to Phil as requested.

Completed.","Hi Depot, I would like to schedule a property dispo pick up at Schembechler. I was told that the truck should be empty because they have a lot of of equipment to send to property.

Can you please let me know when you're coming, so we can meet down at Schembechler and maybe have everything waiting at the loading dock.

The shortcode is 270024

Thanks Yvette"
INC1065583,PICKUP & DELIVERY (6/1) - Depot Pick Up and Delivery Request,Items were returned to UHR Stockroom ,"Depot, please pick up computer MIWS0009049 and a 24"" monitor with video and power cables from 1034 - ASB, and deliver the equipment to NIT South 1- 3rd floor Wolverine Tower. NIT South 1 will add the UHR equipment to the UHR inventory."
INC1066192,Lost speaker connection,"Hi Mina, thanks for calling 4-help for your speaker issues.  Hopefully I was able to resolve that and help you with the other things we talked about with your files and machine rebuild ticket etc.  Please don't hesitate to call back anytime for any issue.
Thanks and have a great weekend! Bill Ellsworth",
INC1046485,DELIVERY - [5/31] Pick up laptop for repair,Repaired and returned to UHS,"Please pick up laptop from UHS NIT office, 0170i, and deliver to Tech Repair

Original incident is INC1025984"
INC1059393,Out for Delivery [06/01] - Order for ALB1 (3004479466),"Delivered last pieces, completed order","Depot please order the following and send to 1600 ALB1 when received.
acwilson to approve

Apple USB-C - power adapter - 29 Watt and USBC cable

From CDW
4 StarTech.com 3 ft High Speed HDMI Cable M/M - Ultra HD 4k x 2k HDMI Cable $4.51University of Michigan Virtual Store
   Mfg. Part: HDMM3 | CDW Part: 2968990 | UNSPSC: 26121604 

2 Belkin 6ft HDMI Cable, M/M - HDMI cable - 6 ft - B2B $5.72University of Michigan Virtual Store
   MFG#: F8V3311B06 | CDW#: 2381888 

1 - StarTech.com 18in SATA to Left Angle SATA Serial ATA Cable - F/F - SATA cab
     Mfg. Part: SATA18LA1 | CDW Part: 1141100 | UNSPSC: 26121604 
     $2.68University of Michigan Virtual Store 


"
INC1057610,REPAIR - [5/23] Depot Loaner Repair - BIOS Password,This is now in the Depot.,This machine has a BIOS password that we don't know. Please blank the password or get a new motherboard and it return to us.
