number,short_description,close_notes,description
INC0957044,need ArcGIS,"Hi Taylor,

While I was installing software for Erica last week, she informed me of the ArcGIS install as well. I installed this on the first computer in the lab on Friday. You should be all set! Let me know if you have any other issues. Take care!

Thanks,
David","Hello,

Can you please have someone come to the lab to install ArcGIS on one of the
lab computers?

Best,

-- 
*Taylor Nezich*
University of Michigan, BA Psychology
Eastern Michigan University, MS Clinical Behavioral 2018

University of Michigan School of Kinesiology
Environmental & Policy Research Lab Manager
Research Tech Intermediate

tel: (734) 764-4765"
INC0955692,Tableau reader,this is completed,"Would u be able to push thru Tableau reader remote?
 

Corey Twine
Assistant Strength Staff
University of Michigan
Schembechler Hall
1200 S. State Street
Ann Arbor, MI 48109-2203
Office: (734) 615-1514
Cell: (757)-573-5717
Fax:  (734)-647-1189"
INC0958156,Need renewal for N-Vivo license,"
Hi Judy,
I have successfully input the license key for NVivo on your machine! I left it up and running for you to see. If there's anything else please let us know!
Best,
Jake Peer
Neighborhood ITS Central 2",Would like to request desktop assistance (via chat) in getting N-Vivo renewed. 
INC0957927,Boomerang,"Laura,

I'm glad you were able to install the Boomerang app successfully, and that I was able to help verify it for you.  If you have any additional questions or problems, please don't hesitate to contact us by phone at 4-HELP or email at 4help@umich.edu.

Thank you,
Zachary Power
Neighborhood IT","May I request help getting Boomerang installed and working on my laptop? Is
it also available for smartphones?


*Laura Hoffman*
Assistant Dean for Admissions & Enrollment Management
 *@laurajhoffman*

School of Music, Theatre & Dance
2290 Moore Bldg / 1100 Baits Drive
Ann Arbor, MI 48109-2085
734.763.8338"
INC0944008,Miworkspace Software Request (Adobe InDesign CC),"Hi Emma,
If you need further assistance please feel free to contact us.
Thank you!
Mike Doa, Neighborhood IT","Requester Name: (If not same as caller)
Software requested for: Maureen Leonard
Date Needed: ASAP
Department Name: Rackham Graduate School
Unit:  Events Coordinator-Recruitment/Engagement/Prtnrshp
Computer Name: MIWS0001644
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known):
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)"
INC0956656,Request to update Tableau desktop,"Hi Joel
I glad we were able to get Your Tableau program updated. Please call if you have any more problems.
 Thank You 
Gary Evans
SR Desktop support
Neighborhood IT


","Hello - I need Tableau desktop updated to at least the same version as Tableau server. I'm currently on 10.0 and this is not allowing me to open/edit workbooks created by others in a more recent version. Thanks, Joel - Contact user by Email"
INC0955944,Install FileMaker Pro 6,Software installed and opened to test. Kathryn has not had training so didn't have a database to open yet. ,Bryan requested that Kathryn get FM6 to use an old database. 
INC0955511,request to install ALEPH,"
The software was already installed when I arrived. Let us know if we can be of any further assistance.

-Jacob Maitland","Hello,

I'd like to request that ALEPH be installed on the following machine in the
Hatcher Graduate Library.

MIWS0014815

This is located in room 19 of Hatcher (the mail room).  The uniqname of the
staff member who uses this machine is amsteele.

thank you,
Geoff Stoll

-- 
Geoffrey Stoll
Manager of Physical Collections and Access
Hatcher/Shapiro
Buhr Shelving Facility
University of Michigan Library
(734) 764-4423"
INC0954946,Need Admin credentials to install new TMM Client,I installed it and had him test to make sure it talked to TMM. ,"While I was at Jim's desk for another ticket, he mentioned that Title Management Module had updated over the weekend and he needed to install a new version of the client. He already had the installer."
INC0950436,Adobe Software Install Request,"Hi Lance,

I have pushed these softwares to your computer. You will need to allow 15-20 minutes for this to fully push to your computer. Then after that you will want to log off your computer for 30-40 minutes and allow this to install. Once logging back in you should see these softwares in the software center.

Please let me know if you run into any issues,
Shannon","Hello,

I would like to have Adobe Acrobat, Photoshop, and Illustrator installed on
my primary work computer (MIWS0017450). Please let me know if you need any
further information.

Thanks so much!

Lance

-- 
Lance Stuchell
Digital Preservation Librarian
Department of Preservation and Conservation
University Library, University of Michigan

phone: 734-615-2686"
INC0948451,Miworkspace Software Request (OpenOffice),"Hi Matt,

Now that we have installed your software, please let me know if you run into any issues with it.

Thank you
Shannon","Requester Name: Matthew Carruthers
Date Needed: 
Department Name: Associate Librarian, Library Collections 
Unit:  University Library
Computer Name:M-8CG5382LZM
Location of Machine: 320 - HATCHER H NORTH GRADUATE LIBRARY
Full Name of Software (including company name if known): OpenOffice (https://www.openoffice.org/download/index.html)
Software Version: (If any)"
INC0946494,Miworkspace Software Request: KeyNote ,"
Keynote was pushed remotely to your computer. You can install it by going to managed software center and running updates. Let us know if we can be of any further assistance.

-Jacob Maitland","Requester Name: James Ottaviani
Date Needed: Unknown
Department Name:  ULIB
Computer Name: M-D25L40EFDNML
Location of Machine: 260E Hatcher Library
Full Name of Software (including company name if known): Keynote


FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)"
INC0944028,Miworkspace Software Request (Adobe Photoshop CS6),"Aaron,

I have confirmed that the Adobe Photoshop CS6 program is now installed on your computer.


Marcus Hunt
Desktop Support Specialist Senior
Neighborhood IT South 2 Team","Date Needed: ASAP
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-5CG51021T5
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): Adobe Photoshop
Software Version: (If any) CS6

==========
I would like to get Adobe Photoshop CS6 installed locally on my Windows laptop for a project."
INC0944641,Miworkspace Software Request: FileZilla,"FileZilla was successfully installed on both Ben's and Marcos' computers.  All set.

     -=- Jim j. Zemina (aka - Dr. Z)   \   NIT - South 1   \   tel: 734.647.3772","Requester Name: Ben Sanford
Date Needed: One week or sooner
Department Name:  Chief Investment Officer (CIO)
Unit:  Same
Computer Name: M-2UA511112K
Location of Machine: 525 - One North Main
Full Name of Software (including company name if known): FileZilla | Tim Kossse at https://filezilla-project.org
Software Version: 3.22.1

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names: David Demeter and Marcos Esparza
Uniqnames: ddemeter, maesp
Computer Names: M-5CG5365HNH, M-2UA23324D9"
INC0939905,Miworkspace Software Request (illustrator and Photoshop),Photoshop and Illustrator installed from ITAM share.,"Requester Name: Jessica Deneweth Zendler
Date Needed: As soon as possible
Department Name:  Assistant Research Scientist
Unit:  School of Kinesiology
Computer Name:
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): Adobe Suite - illustrator and Photoshop
Software Version: Most recent"
INC0937686,Miworkspace Software Request: OmniGraffle,"
Cristina,

I've gone ahead and pushed OmniGraffle 6 Pro to your machine.  You'll need to open the Managed Software Center and check for updates and it should install for you.  It won't be licensed, obviously, but you'll be able to apply the license that you purchase as you normally would for the program. 

Let me know if you have any further questions or concerns regarding this issue by replying to this e-mail, otherwise I think we're all set on our end.

Best,
- Peter Schwankl","Requester Name: (If not same as caller)
Date Needed: Mon., 16-Jan-2017
Department Name:  (If not same as caller)
Unit:  (If not same as caller)
Computer Name: M-C02PR2JLF8J3
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): OmniGraffle
Software Version: (If any)

Direct tel: 6152582"
INC0925864,Miworkspace Software Request Tableau Desktop,"Hi Shari,

I still have not heard back from you regarding your issue. I hope this means that everything was resolved. If you are still having issues, please feel free to reopen this ticket. Also, you can always give the help desk a call at 734-764-4357.

Thank you,
Shannon","Tableau Desktop
School of Social Work."
INC0919357,Miworkspace Software Request DropBox Sync,"Bryan,
The call dropped but we got it installed successfully. You are all set! If you have any other questions or issues, please contact us back at 4HELP. Have a wonderful day!","Date Needed: As soon as possible
Computer Name: M-2UA6451VGL
Full Name of Software (including company name if known): Drop Box Sync

"
